143.58,0.477,,117.59,0.14,,,,0.7,
30.052,0.189,,222.472,0.2,,,1,1,
192.9,0.654,,578.426,0.06,,,1,1,
1576,2.74,,400.4658,0.14,,,4.2,1.11,
,55.7,,1589,,,1000,,1.6,0.017
464.4,1.36,,400.4658,0.119,,,5.08,1.54,
1785,3.33,,1096.5135,0.284,,,5.08,1.54,
482,1.28,,3378.5329,0.11,,,41.01,3.7,
55.087,0.262,3.89,42.44,0.197,7.42,385,0.87,0.83,5.08
4375,5.15,,1188.6842,0.06,,,0.84,0.7,
362.5,1.11,,403.6441,0.17,,,4.75,1.37,
647.29999,1.42,,6661.7168,0.3,,,51.1,10.94,
498.04,1.332,,227.88411,0.685,,,1.94,1.27,
,130,,794.575,,,,2.25,2.4,0.003
9.4909,,2.354,8.88263,0.06,,,0.74,0.89,
433.8,1.26,,624.21812,0.079,,,4.6,1.41,
6022.9725,6.57,,2158.0657,0.86,,,1.01,1.03,2.42
968.8,1.864,,740.5439,0.226,,,0.93,0.92,7.39
439.29999,1.11,,139.8452,0.09,,,0.98,0.76,
17.0431,0.12,,22.2481,0.25,,,0.83,0.48,
841,1.98,,390.9309,0.25,,,5.52,1.46,
1278,,,1808.4527,0.411,,,,1.72,
184.2,0.81,,2606.1,0.02,,,,2.1,
55.199,0.243,,12.9,0.18,,,,0.63,
144.3,0.72,,629.3034,0.09,,,11.6,2.42,
499.48,1.134,,495.8148,0.549,,,,0.78,
232.08,0.706,,851.7844,0.163,,,,0.87,
9.1205,,2.466,12.7132,0.2,,,0.72,0.81,
57.435,0.25,,114.4188,0.17,,,0.65,0.69,
6.673892,0.0696,,1239.537,0.14399,,,1.07,1.01,5.84
147.747,0.549,,416.3573,0.1566,,,1.07,1.01,5.84
981.8,1.94,,187.5197,0.185,,,1.07,1.01,5.84
41.516,0.217,,12.7,0.16,,,,0.79,
60.722,0.256,,8.1,0.17,,,,0.61,
3477.768,3.805,,48.4,0.16,,,,0.61,
15.572098,,,,,,,1.34,1.17,
31.70648,,,,,,,1.34,1.17,
1114,,,,,,,1.34,1.17,
,,,,,,,1.34,1.17,
1084,,,,,,,1.34,1.17,
34.15,0.176,,14.4,0.25,,,,0.62,
17.818,0.112,,22.9,0.5,,,,0.58,
345.72,0.89,,451,0.52,,,,0.78,6
9017.76,7.7,,4780.1632,0.14,,,0.75,0.78,
7.76,0.063,,8.62,0.2,,,,0.57,
15.144,0.099,,12.44,0.2,,,,0.57,
8.1352,0.07,,6.3566,0.19,,,0.78,0.29,
32.03,0.178,,130,0.05,,,0.68,0.73,7.87
431.7,1.01,,167.4,0.27,,,0.68,0.73,7.87
124.6,0.565,,2917.56,0.23,,,,1.54,
0.9809734,0.01782,22.754,1021.18779,0,661,1411,0.72,0.78,4.1
28.125,0.177,,136.03124,0.14,,,,0.93,
67.3,0.316,,249.17872,0.12,,,,0.93,
,92,16.814,2860.47,,,1500,1.77,1.96,0.014
1084.5,2.81,,1906.98,0.13,,,8.93,2.5,
6.959503,,10.07,,0.059,,1174,1.38,1.22,0.017
2556.5,4.91,,3527.913,0.59,,,8.69,2.41,
88.9,0.46,,438.6054,0.05,,,5.92,1.63,
2131.8,3.82,,1900.6234,0.17,,,5.92,1.63,
17337.5,20.25,,2860,0.715,,,,0.63,3
87.19,0.335,,18.8,0.21,,,,0.66,
822.3,2.1,,762.792,0.07,,,5.77,1.74,
,740,,7300,,,2700,,2.5,0.005
,345,,6515.515,,,2450,,3.75,0.01
111.7,0.36,,667.415,0.29,,,0.48,0.48,
1560.2,2.8,,1748.065,0.16,,,7.83,1.17,
5.0505,0.06,,346.4347,0.02,,,0.89,0.97,
1058.8,2.55,,6356.3,0.61,,,5.34,1.93,
,773,11.777,6991.57,,,,1.01,1.08,
,20.3,12.442,9534.9,,,1200,,1.3,0.6
27000,18,,1026.5909,0.84,,171,1.53,1.07,7.7
302.79999,0.92,,721.4741,0.14,,,1.13,1.34,
3.58599,0.048,2.085,,0.3,989.7,1572,1.31,1.15,
5.97293,0.0674,1.939,,0.19,512,1326,1.31,1.15,
11.23,0.1027,2.164,,0.28,217,1075,1.31,1.15,
170000,68,13,2000,,,,1.49,1.61,
69000,38,13,3000,,,,1.49,1.61,
37000,24,13,3000,,,,1.49,1.61,
,16.4,13.115,3178.3,0.15,,1150,,,0.03
2390,3.6,,1875.197,0,,,,0.88,
4368,5.4,,1430.235,0.51,,,,0.88,
4640,4.69,,4602.90201,0.4,,,,0.48,
734,2.038,,2002.329,0.18,,,,2.1,1.14
19.3044,,3.84,27,0.31,,,0.98,0.92,
1.673833,0.0296,3.59,,,,1748,1.22,1.23,
14.677286,,2,,0.1,,,0.73,0.8,0.79
9.915615,,1.3,,0.1,,,0.71,0.77,0.79
1.974238,0.023,1.96,,0.09,62.1,,0.49,0.43,
8.267704,0.0796,3.37,,,,814,0.91,0.99,
3.313959,0.0475,15.98,,,,1649,1.81,1.3,
4.733999,0.0581,5.33,,,,1360,1.76,1.17,
39.93767,0.2257,7.55,,,,734,5.15,1.35,
13.86387,0.1027,2.56,,,,575,0.71,0.75,
5.35117,0.0621,1.9,8.6,0,,1309,1.23,0.88,10.77
5.817685,0.0642,12.14,,,,1098,1.24,1.04,
11.391013,0.0954,10.67,,,,661,0.84,0.89,
20.272615,0.143,12.06,,,,619,0.88,0.95,
4.655411,0.048,0.69,,0.06,78.6,,0.67,0.69,
1.2916,0.0189,2.03,,,,868,0.51,0.54,
5.444017,0.0492,2.06,,,,537,0.51,0.54,
50.92092,0.245,2.54,,0.2,4.3,,0.73,0.76,
7.727283,0.0698,2.53,,,,666,0.71,0.76,
8.28212,0.0802,2.33,,,,1003,1.01,1.01,
9.562742,0.078,2.01,,0.14,35.1,,0.67,0.69,
5.185761,0.0525,7.5,,,,723,0.68,0.72,
2.219282,0.0285,1.21,,,,814,0.6,0.62,
30.951524,0.1649,2.76,,,,338,0.59,0.62,
6.413651,0.049,2.9,,,,442,0.39,0.39,
21.750264,0.121,2.18,,0.08,2,,0.4,0.49,
7.385655,0.0656,1.97,,,,601,0.65,0.69,
3.588163,0.0411,8.37,,,,809,0.66,0.72,
5.675819,0.056,1.42,,0.23,68.8,,0.78,0.71,
8.239493,0.057,1.04,,0.13,4.5,,0.36,0.36,
39.91488,0.2114,1.89,,,,511,0.78,0.8,
2.49412,0.032,1.25,,0.17,136.4,,0.74,0.7,
0.36931,0.0095,1.7,,,,2062,0.75,0.84,
9.1751,,14.572,155.7367,,,,3.85,1.08,8.5
3.07133,0.03194,1.34,,,,,0.46,0.46,
4.86784,0.04341,1.603,,,,,0.46,0.46,
11.02454,0.07487,2.003,,,,,0.46,0.46,
26.5841,0.1346,1.73,,,1.8,296,0.46,0.46,
7.975292,,0.99,,0.1,,553,0.66,0.74,
17.307137,,2.91,,0.13,,425,0.66,0.74,
25.575065,,1.45,,0.14,,373,0.66,0.74,
0.179715,0.0058,0.89,158.915,0,,1471,0.44,0.46,
2.35322,0.0338,1.57,,0.403,486,,0.86,0.93,
3.55987,0.04454,2.52,,0.296,279,,0.86,0.93,
5.40478,0.05883,2.66,,0.348,160,,0.86,0.93,
8.26144,0.07807,3.29,,0.315,91.1,,0.86,0.93,
12.75759,0.1043,2.81,,0.364,51,,0.86,0.93,
28.380619,0.1796,9.11,,,,524,0.88,0.96,
8.36802,0.0627,4.81,,,,488,0.45,0.47,
6.56918,0.0687,12.25,,,,957,0.99,1,
0.2803244,,1.51,5.08,0,,,0.68,0.71,6.3
7.7485,,7,7.4,0,,,0.68,0.71,6.3
2.6446,,2.05,5.77,0.129,,,0.33,0.33,5
4.00498,,2.19,7.49,0.075,,,0.33,0.33,5
0.961917,0.0159,1.38,,,200.1,,0.55,0.58,
4.38395,0.0454,1.33,,,48.8,,0.63,0.65,
6.9226,0.0616,1.73,,,26.5,,0.63,0.65,
9.7579,0.0774,1.64,,,16.8,,0.63,0.65,
11.332,0.083,1.64,,,7,,0.57,0.59,
11.8104,0.091,2.48,,,,676,0.68,0.72,
10.59357,0.0727,2,,,4.9,,0.44,0.46,
3.835476,0.0373,1.49,,,,566,0.45,0.47,
32.6479,0.1716,2.29,,,,337,0.61,0.63,
7.51574,0.0614,2,,,,497,0.53,0.55,
3.67626,0.0405,1.99,,,,715,0.63,0.65,
7.95486,0.0677,2.07,,,,552,0.63,0.65,
6.342,0.0562,1.8,,,,708,0.58,0.65,
13.85,0.0946,2.6,,,,583,0.58,0.65,
40.718,0.1937,1.9,,,,381,0.58,0.65,
0.81314,0.0149,1.15,,,,1347,0.66,0.66,
0.365257,,1.055,,,,,0.88,0.94,
10.06049,0.0887,2.64,,,,794,0.95,0.92,
5.90279,0.0622,1.28,,,,948,0.95,0.92,
12.42205,0.1013,2.26,,,,684,0.83,0.9,
7.6188,0.0667,2.02,,,44.5,658,0.66,0.68,
19.07863,0.1229,2.54,,,13.1,485,0.66,0.68,
3.705871,,3.178,,,,,0.91,0.98,
9.283188,,6.117,,,,,2.57,0.99,
9.45889,0.0795,1.44,,,,631,0.69,0.75,
6.673117,,2.466,,,,,0.76,0.83,
17.355066,,3.249,,,,,2.2,1.18,
2.354992,,1.274,,,,,0.8,0.83,
4.382745,,1.554,,,,,0.8,0.83,
14.101361,,2.648,,,,,0.8,0.83,
8.52695,0.0858,2.19,,,,1140,1.61,1.16,
9.977481,,2.819,,,,,1.83,1.02,
15.8523,,1.86,,,,766,0.83,0.88,
6.380803,,1.273,,,,,0.92,0.99,
17.96753,0.119,2.23,,,,487,0.66,0.71,
7.576544,,1.418,,,,,0.98,0.96,
12.400047,,1.802,,,,,0.98,0.96,
5.628466,,2.687,,,,,1.72,0.89,
14.316941,,1.666,,,,,0.87,0.93,
29.62682,,3.206,,,,,0.87,0.93,
5.868699,,1.608,,,,,0.84,0.88,
19.562307,0.126,2.6,,,,455,0.68,0.7,
9.525988,,2.038,,,,,1.42,1.09,
5.329439,,1.491,,,,,0.86,0.94,
14.155185,,2.116,,,,,1.21,1.21,
8.747818,,3.558,,,,,0.89,0.95,
5.172191,,2.513,,,,,0.77,0.82,
32.939623,0.1429,2.37,8.92,0.2,,284,0.41,0.36,
8.962,0.06,,7.51,0.47,,363,0.41,0.36,
8.867209,0.0753,2.31,,,,731,0.72,0.72,
6.894256,0.0706,2.84,,,,962,1.07,0.99,
4.736837,0.0529,2.76,,,,885,0.8,0.88,
0.469269,,2.599,,,,,0.87,0.94,
10.792635,0.0932,2.87,,,,787,0.97,0.93,
22.631964,0.1527,2.86,,,,615,0.97,0.93,
16.995731,0.1229,1.55,,,,580,0.78,0.86,
10.616646,,1.313,,,,,0.91,0.98,
41.474219,,3.172,,,,,0.98,1.02,
0.77392,0.0164,1.3,,,,1815,0.92,0.98,
2.872042,0.0392,1.8,,,,1173,0.92,0.98,
7.14921,0.072,3.17,,,,865,0.92,0.98,
13.609878,0.1106,2.38,,,,698,0.92,0.98,
1.742169,0.0289,1.35,,,,1692,1.19,1.06,
7.810253,0.0785,2.83,,,,1026,1.19,1.06,
2.588309,0.0361,1.52,,,,1197,0.87,0.94,
6.679195,0.068,2.5,,,,872,0.87,0.94,
7.9194,0.074,7.74,,,125.9,854,0.86,0.93,
11.90715,0.0971,4.86,,,73.1,745,0.86,0.93,
2.50856,0.0344,1.14,,,583.5,1252,0.86,0.93,
10.098858,,1.357,,,,,0.91,0.9,
21.574023,,1.093,,,,,0.91,0.9,
2.858646,,1.579,,,,,0.84,0.9,
4.162817,0.049,1.52,,,,939,0.81,0.9,
14.786889,0.1184,3.95,,,,739,0.98,1.01,
39.721386,,3.642,,,,,1.28,1.11,
15.852975,0.1208,3.13,,,,720,0.99,0.94,
28.482786,,2.576,,,,,0.91,0.96,
48.324222,,3.6,,,,,1.54,1.16,
8.357881,0.0806,2.56,,,,848,0.93,1,
17.0428683,,4.189,,,,716,0.76,0.8,
3.3596055,,1.423,,,,1230,0.76,0.8,
7.4500177,,2.438,,,,943,0.76,0.8,
3.225338,0.0385,1.87,,,,861,0.68,0.73,
7.374694,0.0668,2.78,,,,653,0.68,0.73,
2.849883,,1.364,,,,,0.79,0.86,
1.05979,,1.4,,,,,0.88,0.96,
22.779878,,3.286,,,,,0.88,0.96,
3.405164,,2.302,,,,,0.91,0.97,
9.695101,,1.371,,,,,0.76,0.79,
7.055784,,3.046,,,,,1.18,1.01,
26.672263,,1.996,,,,,1.08,0.95,
18.294549,,2.795,,,,,0.76,0.79,
12.48749,,2.606,,,,,0.93,0.94,
4.190948,,1.679,,,,,0.86,0.93,
2.080615,,0.869,,,,,0.71,0.74,
9.325038,0.076,1.84,,0.1,10,,0.65,0.68,
15.50192,0.107,2.49,,0.21,5.1,,0.65,0.68,
0.570233,,0.819,,,,,0.85,0.91,
0.669558,,1.375,,,,,0.82,0.88,
9.79551,0.0785,2.52,,,,542,0.65,0.67,
8.13087,,1.514,,,,,1.2,1.07,
8.596802,0.0834,2.43,,,,1006,1.27,1.05,
8.269648,,2.124,,,,,0.97,1,
2.1748,0.028,1.75,8,0,248,1103,0.72,0.7,
14.074524,,3.579,,,,,1.33,1.1,
8.679885,,2.569,,,,,1.01,1.05,
3.901287,,1.348,,,,,1.19,1.02,
6.66767,,1.438,,,,,1.19,1.02,
11.137278,,2.576,,,,,1.19,1.02,
0.381078,0.0088,2.5,444.962,,,2100,0.57,0.6,
13.683256,0.1104,2.39,,,,758,1.02,0.96,
2.399094,,1.679,,,,,0.95,1.01,
15.387063,0.1211,2.39,,,,801,1.09,1,
0.50565,0.0127,0.89,,,,2271,0.99,1.06,
4.56327,0.0549,1.57,,,,1091,0.99,1.06,
4.47904,0.0516,1.56,,,,1002,0.84,0.91,
10.09489,0.0886,2.41,,,,764,0.84,0.91,
15.87209,0.134,3.49,,,,902,1.7,1.27,
3.27108,0.0413,1.54,,,,1120,0.91,0.88,
13.621832,,1.666,,,,,0.89,0.95,
2.69828,0.0338,1.21,,,,914,0.65,0.71,
0.58426,0.0131,1.14,,,,1818,0.79,0.87,
8.32727,0.0769,2.03,,,,750,0.79,0.87,
2.86041,0.0409,1.96,,,,1529,1.39,1.11,
13.841901,,2.5,,,,,0.95,1.01,3
11.168454,0.10356,11.209,126.49634,0.258,,1030,1.16,1.19,1.43
2.46746,0.03317,1.398,,0,273,1040,0.74,0.8,0.36
7.06142,0.06687,1.335,,0,67.1,728,0.74,0.8,0.36
24.3662,0.1527,2.64,,0,12.9,482,0.74,0.8,0.36
2.1805577,0.0353,18.405,392.83788,0,,1838,1.38,1.23,
3.20466,0.046,14.572,273.3338,0,,1587,1.59,1.19,5.63
5.24,0.0441,1.1,,,,502,0.36,0.4,
7.775,0.0576,1,,,,427,0.36,0.4,
10.115,0.0685,1.1,,,,399,0.36,0.4,
20.88977,,5.4,19,0.06,,,1.16,1.07,
42.3391,,7.5,15.4,0.07,,,1.16,1.07,
6.034,0.0513,2,,,,586,0.54,0.58,
20.523,0.1159,1.8,,,,389,0.54,0.58,
26.8199,0.1567,2.55,,,,507,0.75,0.71,
6.51389,0.0494,2.54,,,,416,0.37,0.38,
11.54182,0.1087,2.17,,,,1035,1.39,1.29,
24.94598,0.1817,2.01,,,,801,1.39,1.29,
21.06884,0.1418,1.75,,,,638,0.92,0.86,
11.89307,0.0959,4.34,,,,923,1.25,0.83,
5.76918,0.0602,3.49,,,,977,0.94,0.87,
2.25021,0.0304,2.12,,,,979,0.69,0.74,
6.49424,0.0615,2.19,,,,688,0.69,0.74,
7.17256,0.0699,2.57,,,,886,0.92,0.88,
12.409,0.1151,2.79,,,,1061,1.57,1.32,
3.484552,,3.43,,0.27,,,0.29,0.29,
4.01457,0.0459,2.44,,,,958,0.81,0.8,
9.30075,0.0694,2.35,,,,437,0.49,0.52,
13.81513,0.1041,1.74,,,,639,0.82,0.79,
4.00167,0.0506,12.67,,,,1238,1.1,1.08,
4.09639,0.0448,1.63,,,,791,0.67,0.71,
12.11839,0.0923,2.19,,,,551,0.67,0.71,
1.96417,0.0274,2.9,,,,1034,0.69,0.71,
5.52011,0.0578,2.63,,,,845,0.78,0.84,
1.60588,0.0216,0.83,,,,789,0.5,0.52,
19.0921,0.149,3,,,,831,1.31,1.21,
15.48043,0.1271,2.32,,,,795,1.13,1.14,
14.5665,0.0962,2.67,,,5.8,430,0.52,0.56,1
2.6266657,0.0404,17.396,451.3186,0,,1957,1.69,1.39,1.9
11.63344,0.102,9.528,70.87609,0.39,,1080,1.65,1.1,8.8
50.818947,0.2573,2.41,14.8,0.14,,470,0.85,0.88,7
5.840002,0.05023,2.231,,,,496,0.47,0.5,
19.660302,0.11283,2.668,,,,331,0.47,0.5,
2.369172,0.03376,1.71,6.54,0.084,,,0.98,0.92,9.7
0.658524,0.01306,3.3,11.26782,,879.5,1515,0.7,0.69,
7.814,0.0679,0.705,0.29013,0.042,32.4,664,0.7,0.69,
14.697,0.1035,2.93,8.9,0.047,13.95,538,0.7,0.69,
19.482,0.1249,2.73,14.3,0.043,9.58,490,0.7,0.69,
2.151894,0.0308,1.41,,,,1121,0.78,0.84,
9.326841,0.0819,2.69,,,,688,0.78,0.84,
4.144965,0.0531,1.57,,,,1429,1.45,1.16,
6.771315,0.06702,4.48,30.9,0.251,116,902,0.89,0.87,10.3
1.543069,0.0247,1.38,,,,1203,0.77,0.85,
4.400028,0.0497,2.95,,,,848,0.77,0.85,
8.562421,0.077,7.28,,,,893,0.99,0.83,
14.453533,0.1081,2.91,,,,655,0.81,0.81,
11.716332,0.0974,4.42,,,,672,0.84,0.9,
14.129714,0.1064,2.2,,,,589,0.74,0.81,
3.280961,0.04,2.24,,,,905,0.73,0.79,
8.438756,0.075,2.34,,,,660,0.73,0.79,
18.718269,0.1291,3.77,,,,583,0.85,0.82,
6.326763,0.0675,2.07,,,,958,0.97,1.02,
3.334966,0.0488,2.98,,,,1711,1.61,1.4,
7.122605,0.067,1.21,,,,879,0.86,0.79,
2.260455,0.0214,2.32,,0,,568,0.29,0.26,
19.895202,0.1488,7.67,,,,744,1.28,1.11,
8.687721,0.0773,8.18,,,,665,0.76,0.82,
4.169836,0.0499,2.82,,,,1057,0.94,0.95,
1.921036,0.0291,3.52,,,,1186,0.82,0.89,
4.795069,0.04771,2.78,,0.078,42.6,653,0.61,0.63,0.12
3.471745,0.03817,2.59,9.68,0,234.31,1089,0.79,0.83,
7.138048,0.0824,3.53,15.68,0,50.35,741,0.79,0.83,
10.45582,0.1178,2.48,6.5,0,24.61,620,0.79,0.83,
14.76289,0.18041,1.95,10.7,0,10.5,501,0.79,0.83,
27.359,0.1768,2.1,,,,347,0.62,0.64,
14.893291,0.1206,9.494,100.11645,0.478,,804,1.07,1.06,4.5
31.393463,0.164,1.9,,,,226,0.32,0.33,1
13.156969,0.107,9.1,,,,753,1.02,0.95,
3.2588321,0.04217,13.339,232.0159,0.066,,1171,0.86,0.94,2.6
9.21165,0.0923,3.06,10.9,0,,1230,1.51,1.19,4
48.36685,0.305,11.276,246.00042,0,,676,1.51,1.19,4
2.225177,0.03261,1.589,6.49,0,633,,0.9,0.93,3.72
16.9841,0.13,2.63,24.5,0.04,67,795,1.09,1,6.8
13.1225,,2.45,,,,750,0.95,0.96,
2.50387,,1.66,,,,1425,1.2,0.99,
4.024867,0.0451,10.054,106.47305,0,,852,0.7,0.74,
10.054626,,,6.48,0,,,0.56,0.6,1
24.646582,,,2.14,0,,,0.56,0.6,1
44.55646,,,2.8,0,,,0.56,0.6,1
4.098503,0.04839,11.646,184.02357,0,,1092,0.84,0.9,3.9
3.38628,,9.916,,,,,1.24,1.09,
1.25785,0.022,11.882,563.83042,0,,,0.78,0.91,
3.1443189,,0.95,,,7.45,460,0.2,0.17,1
1.133,0.0147,1.33,,,,841,0.38,0.41,
5.26,0.0582,1.83,,,,423,0.38,0.41,
6.22,0.0542,2.93,,,,432,0.38,0.4,
7.01,0.0911,1.66,,,,456,0.55,0.56,
26.68,0.1516,2.79,,,,641,0.9,0.95,
8.991828,0.08035,4.96,,,,,0.84,0.86,
20.66186,0.1399,2.74,,,,,0.84,0.86,
31.7142,0.1862,3.27,,,,,0.84,0.86,
4.34882,0.04951,1.01,,,,,0.84,0.86,
1.995,0.0142,2.62,,,,698,0.3,0.12,
2.298,0.041,1.95,,,,701,0.58,0.6,
8.205,0.0594,1.92,,,,635,0.6,0.63,
24.93,0.1275,2.1,,,,318,0.55,0.48,
3.262,0.0331,2.43,,,,707,0.51,0.52,
6.93,0.0419,2.2,,,,423,0.3,0.27,
1.256,0.0198,2.28,,,,1114,0.69,0.51,
5.424865,,5.04,1175.971,0,,,1.05,0.56,0.009
2.995633,0.0426,13.96,,,,1559,1.44,1.15,
2.399964,0.031,1.32,,0.13,211,,0.62,0.7,
5.608352,0.055,1.93,,0.12,68,,0.62,0.7,
1.422614,0.0223,1.43,3.9,0,529,1224,0.72,0.79,1.4
5.340888,0.054,3.2,7.8,0,90,788,0.72,0.79,1.4
4.44117,0.0511,1.61,,,213.3,974,0.85,0.9,
6.42904,0.0654,2.75,,,130.3,861,0.85,0.9,
14.09189,0.1103,2.73,,,45.7,663,0.85,0.9,
4.01593,,1.906,19.0698,,,,1.38,2.24,
10.56103,0.0964,2.42,9.9,,128.3,858,1.1,1.07,
4.60543,,6.277,28.6047,0,,,2.97,0.66,
10.003417,0.078,2.1,,0.08,15.6,,0.57,0.64,
6.68796,0.0617,2.15,,,44.1,,0.64,0.7,
3.471149,,4.51,,,,939,0.54,0.57,
2.198884,,2.42,,,,1094,0.54,0.57,
5.657,0.06,2.433,,,,,1.58,1.15,
1.7292684,0.0224,6.71,,,100,,0.45,0.5,
19.1541,0.13821,2.05,,,119,,1.29,0.96,
31.6372,0.1779,1.89,,,10.7,,0.76,0.75,
20.5065,0.1344,2.24,,,15.3,,0.73,0.77,
2.77065,0.0309,1.93,,,59,,0.45,0.51,
5.73594,0.0532,1.91,,,24.1,565,0.57,0.61,
10.93241,0.0818,2.26,,,10.2,456,0.57,0.61,
8.7529,0.0705,1.59,,,18.8,,0.55,0.61,
3.535055,0.054,18,,,,2004,2.19,1.69,
12.20772,0.098,2.6,,,,665,0.81,0.85,
9.7843,0.0671,1.15,,,6.1,,0.38,0.42,
2.849258,0.03486,3.82,,,115,,0.63,0.7,
9.0063,0.0746,2.1,,,24.1,,0.62,0.68,
7.05254,0.0692,2.68,,,118,,0.86,0.89,
2.53726,0.035,1.62,,,462,,0.86,0.89,
22.8827,0.1517,1.71,,,24.6,,0.86,0.89,
20.6921,0.1354,2.41,,,17.1,,0.73,0.77,
11.2954,0.0905,2.3,,,38.3,,0.73,0.77,
30.94191,0.1898,2.5,,,,615,0.96,0.97,
3.00265,0.045,7.656,135.39558,0,,1400,1.12,0.97,10
2.57302,0.0392,2.48,,,1686,,1.36,1.21,
6.67202,0.0636,2.14,,,66,,0.73,0.77,
16.1966,0.1148,2.14,,,20.5,,0.73,0.77,
20.257,0.1627,3.22,,,188,,1.63,1.4,
25.4556,0.189,3.9,,,139,,1.63,1.4,
6.53044,0.0619,2.07,,,98,,0.73,0.74,
12.6475,0.1014,1.58,,,45,,0.84,0.87,
5.06963,0.05983,2.49,21.3,0,840,1372,1.67,1.11,
8.05428,0.0708,1.58,,,41,,0.68,0.73,
7.06599,0.0591,2.32,,,17.9,,0.49,0.55,
28.67992,0.1814,2.67,,,,651,0.96,0.97,
13.97896,0.1112,2.89,,,62,,0.93,0.94,
6.98541,0.0559,2.15,,,13.4,,0.43,0.48,
5.577212,0.04,1.08,,0.11,8.5,,0.33,0.27,
15.189034,0.078,1.16,,0.11,2.2,,0.33,0.27,
7.760178,0.05,1.01,,0.11,5.4,,0.33,0.27,
24.158868,0.106,1.29,,0.11,1.2,,0.33,0.27,
7.49543,0.07619,2.45,,,213,,1.06,1.05,
19.5666,0.1402,2.31,,,59.1,,0.98,0.96,
7.8142,0.081,2.67,,,430,,1.56,1.16,
18.311,0.1429,2.77,,,138,,1.56,1.16,
8.199796,,2.3,603.877,0.14,58,,0.76,0.8,0.85
10.99573,0.0987,3.69,,,186,,1.28,1.06,
10.35239,0.0856,3.58,,,37.7,631,0.74,0.78,
5.06416,0.0532,2.41,,,97.8,801,0.74,0.78,
19.0918,0.135,2.01,,,32.5,,0.87,0.9,
5.605,0.0596,1.47,,,166,,0.87,0.9,
28.867253,,2.552,,,,,0.84,0.91,
6.102325,0.059,1.97,,0.06,62.9,,0.63,0.75,
2.74697,0.03014,1.244,,,41.5,,0.42,0.48,
9.99767,0.07131,1.483,,,7.42,,0.42,0.48,
6.4215,0.0665,2.41,,,178,,0.93,0.95,
27.86,0.1768,2.03,,,25.3,,0.93,0.95,
0.684533,0.01263,1.01,,,479,,0.51,0.57,
8.77683,0.077,1.96,,,78,,0.76,0.79,
9.726618,0.094,7.6,,,,979,1.4,1.16,
4.6122,0.0345,1.23,,,7.8,,0.26,0.26,
1.096026,0.01462,0.615,,,78,,0.32,0.35,
18.4498,0.091,2.25,,,1.36,314,0.31,0.3,1
13.733314,0.096,2.6,,,,502,0.62,0.63,
2.900706,0.035,1.3,,0.19,80.8,,0.63,0.7,
1.419549,0.0164,1.1,,,46,,0.28,0.29,
10.134016,0.0696,3.88,,,,383,0.42,0.44,
8.406726,0.086,10.61,,,,1499,4.47,1.2,
10.136448,0.0974,5.2,,,,1092,1.57,1.2,
18.251985,0.1597,11.73,,,,1113,2.63,1.63,
1.217514,0.02466,12.442,8654.15,0.0099,,,1.46,1.32,
4.1662739,0.0525,15.681,215.80657,,600,1377,1.21,1.11,4.5
4.7361,,15.132,54.34893,0.0007,,,2.69,1.44,
5.031623,0.06708,19.952,301.9385,0,1749,1800,2.37,1.59,2.2
1.7100566,0.03005,19.537,408.09372,0,,1970,1.52,1.24,5.11
3.32944,,19.504,416.3573,0,,,1.78,2.06,
0.9689951,0.02044,15.861,874.0325,0,,2453,1.36,1.21,3.1
3.0801716,0.04881,17.094,416.3573,,,2087,1.65,1.64,0.65
2.8717518,0.0455,17.598,375.0394,0,3152,2085,1.91,1.52,1.9
4.6117093,0.0637,21.409,1293.5681,,2340,1935,1.83,1.62,
4.11379,,15.132,540.311,0,,,1.93,1.54,
3.4741085,0.0542,19.515,1074.90106,,4362.5,2262,1.56,1.76,0.6
3.6127647,0.05224,17.777,1242.7153,0,2950,2051,1.64,1.46,1.6
2.255251,0.03302,14.83,298.12454,0,991.18,1561,1,0.94,6.4
5.5514926,0.06969,14.258,1646.3594,0.077,750.9,1459,1.51,1.46,0.78
2.70339,,17.486,616.5902,0,,,1.7,1.96,
2.9895932,0.04317,19.044,286.68266,0,,1823,1.6,1.2,4.44
7.8457,,14.572,165.2716,0.22,,,1.73,1.42,
1276,2.39,,1179.1493,0.21,,,1.53,1.13,4.9
2.73477,,17.934,441.7837,0,,,1.81,1.76,
3.24406,,18.159,209.7678,0.04,,,1.46,0.81,
1.4811235,0.03462,21.196,915.3504,0,44900,4050,2.36,2.52,0.3
0.2197,,,,,,,,,
0.32528,,,,,,,,,
0.81161,,,,,,,,,
854.083,,5.5,,,,,1.01,1.01,
1322.3,,6.9,,,,,1.01,0.98,
237.68977,0.8,,2445.06619,0.0603,,,,1.21,
440.7813,,6.4,,,,,1.24,1.07,
1320.1,,6.6,,,,,1.52,0.98,
840,,,3750.394,0.15,,,,1.63,
31.8099,,4.1,,,,,1.26,1.04,
75.2,,2.4,,,,,1.26,1.04,
572.3847,,4.6,,,,,1.03,0.98,
,2.2,,5700,,,,,0.48,
,0.342,,1043,,,,,0.09,
,5.1,,2200,,,,,0.45,
,1.08,,1450,,,,,0.04,
,3.5,,700,,,,,0.49,
,0.83,,4923,,,,,0.07,
,2.63,,1250,,,,,0.5,
,3.64,,836,,,,,0.64,
,3.45,,34,,,,,0.76,
,1.8,,640,,,,,0.37,
,1.6,,230,,,,,0.33,
,4.27,,7.59,,,,,1.14,
